-6.215274983e4                ,-5.546414369e4                ,-2.838917928e4                ,-7.628857360e3                ,-2.452060854e5                ,-2.146806755e5                ,-1.086915470e5                ,-2.910452002e4                ,-3.123837447e4                ,-2.721743110e4                ,-1.374122001e4                ,-3.676103513e3                ,-1.304840115e3                ,-1.134079141e3                ,-5.717329975e2                ,-1.528793261e2                
-5.546414369e4                ,-8.516753786e4                ,-6.865971624e4                ,-2.838917928e4                ,-2.146806755e5                ,-3.260746410e5                ,-2.619406802e5                ,-1.086915470e5                ,-2.721743110e4                ,-4.122366005e4                ,-3.308493161e4                ,-1.374122001e4                ,-1.134079141e3                ,-1.715198992e3                ,-1.375913935e3                ,-5.717329975e2                
-2.838917928e4                ,-6.865971624e4                ,-8.516753786e4                ,-5.546414369e4                ,-1.086915470e5                ,-2.619406802e5                ,-3.260746410e5                ,-2.146806755e5                ,-1.374122001e4                ,-3.308493161e4                ,-4.122366005e4                ,-2.721743110e4                ,-5.717329975e2                ,-1.375913935e3                ,-1.715198992e3                ,-1.134079141e3                
-7.628857360e3                ,-2.838917928e4                ,-5.546414369e4                ,-6.215274983e4                ,-2.910452002e4                ,-1.086915470e5                ,-2.146806755e5                ,-2.452060854e5                ,-3.676103513e3                ,-1.374122001e4                ,-2.721743110e4                ,-3.123837447e4                ,-1.528793261e2                ,-5.717329975e2                ,-1.134079141e3                ,-1.304840115e3                
-2.452060854e5                ,-2.146806755e5                ,-1.086915470e5                ,-2.910452002e4                ,-2.323309312e8                ,-1.994894363e8                ,-9.984930960e7                ,-2.663577957e7                ,-5.004998875e8                ,-4.294353771e8                ,-2.148483306e8                ,-5.730450079e7                ,-5.304509599e8                ,-4.549759636e8                ,-2.275790955e8                ,-6.069585780e7                
-2.146806755e5                ,-3.260746410e5                ,-2.619406802e5                ,-1.086915470e5                ,-1.994894363e8                ,-2.995479288e8                ,-2.397220162e8                ,-9.984930960e7                ,-4.294353771e8                ,-6.445449919e8                ,-5.157405071e8                ,-2.148483306e8                ,-4.549759636e8                ,-6.827372866e8                ,-5.462627202e8                ,-2.275790955e8                
-1.086915470e5                ,-2.619406802e5                ,-3.260746410e5                ,-2.146806755e5                ,-9.984930960e7                ,-2.397220162e8                ,-2.995479288e8                ,-1.994894363e8                ,-2.148483306e8                ,-5.157405071e8                ,-6.445449919e8                ,-4.294353771e8                ,-2.275790955e8                ,-5.462627202e8                ,-6.827372866e8                ,-4.549759636e8                
-2.910452002e4                ,-1.086915470e5                ,-2.146806755e5                ,-2.452060854e5                ,-2.663577957e7                ,-9.984930960e7                ,-1.994894363e8                ,-2.323309312e8                ,-5.730450079e7                ,-2.148483306e8                ,-4.294353771e8                ,-5.004998875e8                ,-6.069585780e7                ,-2.275790955e8                ,-4.549759636e8                ,-5.304509599e8                
-3.123837447e4                ,-2.721743110e4                ,-1.374122001e4                ,-3.676103513e3                ,-5.004998875e8                ,-4.294353771e8                ,-2.148483306e8                ,-5.730450079e7                ,-1.675011738e9                ,-1.436703710e9                ,-7.186456641e8                ,-1.916649601e8                ,-2.737608471e9                ,-2.347671652e9                ,-1.174180857e9                ,-3.131455647e8                
-2.721743110e4                ,-4.122366005e4                ,-3.308493161e4                ,-1.374122001e4                ,-4.294353771e8                ,-6.445449919e8                ,-5.157405071e8                ,-2.148483306e8                ,-1.436703710e9                ,-2.155936992e9                ,-1.724984641e9                ,-7.186456641e8                ,-2.347671652e9                ,-3.522542572e9                ,-2.818310083e9                ,-1.174180857e9                
-1.374122001e4                ,-3.308493161e4                ,-4.122366005e4                ,-2.721743110e4                ,-2.148483306e8                ,-5.157405071e8                ,-6.445449919e8                ,-4.294353771e8                ,-7.186456641e8                ,-1.724984641e9                ,-2.155936992e9                ,-1.436703710e9                ,-1.174180857e9                ,-2.818310083e9                ,-3.522542572e9                ,-2.347671652e9                
-3.676103513e3                ,-1.374122001e4                ,-2.721743110e4                ,-3.123837447e4                ,-5.730450079e7                ,-2.148483306e8                ,-4.294353771e8                ,-5.004998875e8                ,-1.916649601e8                ,-7.186456641e8                ,-1.436703710e9                ,-1.675011738e9                ,-3.131455647e8                ,-1.174180857e9                ,-2.347671652e9                ,-2.737608471e9                
-1.304840115e3                ,-1.134079141e3                ,-5.717329975e2                ,-1.528793261e2                ,-5.304509599e8                ,-4.549759636e8                ,-2.275790955e8                ,-6.069585780e7                ,-2.737608471e9                ,-2.347671652e9                ,-1.174180857e9                ,-3.131455647e8                ,-7.152849259e9                ,-6.133307308e9                ,-3.067341751e9                ,-8.180189645e8                
-1.134079141e3                ,-1.715198992e3                ,-1.375913935e3                ,-5.717329975e2                ,-4.549759636e8                ,-6.827372866e8                ,-5.462627202e8                ,-2.275790955e8                ,-2.347671652e9                ,-3.522542572e9                ,-2.818310083e9                ,-1.174180857e9                ,-6.133307308e9                ,-9.202025254e9                ,-7.362170681e9                ,-3.067341751e9                
-5.717329975e2                ,-1.375913935e3                ,-1.715198992e3                ,-1.134079141e3                ,-2.275790955e8                ,-5.462627202e8                ,-6.827372866e8                ,-4.549759636e8                ,-1.174180857e9                ,-2.818310083e9                ,-3.522542572e9                ,-2.347671652e9                ,-3.067341751e9                ,-7.362170681e9                ,-9.202025254e9                ,-6.133307308e9                
-1.528793261e2                ,-5.717329975e2                ,-1.134079141e3                ,-1.304840115e3                ,-6.069585780e7                ,-2.275790955e8                ,-4.549759636e8                ,-5.304509599e8                ,-3.131455647e8                ,-1.174180857e9                ,-2.347671652e9                ,-2.737608471e9                ,-8.180189645e8                ,-3.067341751e9                ,-6.133307308e9                ,-7.152849259e9                
