4.452260874e4                 ,2.525604768e4                 ,1.082115747e4                 ,2.765184233e3                 ,8.022334957e4                 ,4.222259640e4                 ,1.739565974e4                 ,4.391133369e3                 ,7.655845697e3                 ,3.959489676e3                 ,1.615371909e3                 ,4.064743139e2                 ,2.681229313e2                 ,1.376305068e2                 ,5.590877264e1                 ,1.404857398e1                 
2.525604768e4                 ,3.246347241e4                 ,2.488665810e4                 ,1.082115747e4                 ,4.222259640e4                 ,5.218697924e4                 ,3.952020032e4                 ,1.739565974e4                 ,3.959489676e3                 ,4.846115728e3                 ,3.658268825e3                 ,1.615371909e3                 ,1.376305068e2                 ,1.677263179e2                 ,1.264371658e2                 ,5.590877264e1                 
1.082115747e4                 ,2.488665810e4                 ,3.246347241e4                 ,2.525604768e4                 ,1.739565974e4                 ,3.952020032e4                 ,5.218697924e4                 ,4.222259640e4                 ,1.615371909e3                 ,3.658268825e3                 ,4.846115728e3                 ,3.959489676e3                 ,5.590877264e1                 ,1.264371658e2                 ,1.677263179e2                 ,1.376305068e2                 
2.765184233e3                 ,1.082115747e4                 ,2.525604768e4                 ,4.452260874e4                 ,4.391133369e3                 ,1.739565974e4                 ,4.222259640e4                 ,8.022334957e4                 ,4.064743139e2                 ,1.615371909e3                 ,3.959489676e3                 ,7.655845697e3                 ,1.404857398e1                 ,5.590877264e1                 ,1.376305068e2                 ,2.681229313e2                 
8.022334957e4                 ,4.222259640e4                 ,1.739565974e4                 ,4.391133369e3                 ,5.802696868e6                 ,2.919294925e6                 ,1.172025128e6                 ,2.933652118e5                 ,7.212336104e6                 ,3.615843748e6                 ,1.448659666e6                 ,3.623584305e5                 ,5.021369865e6                 ,2.514311219e6                 ,1.006594796e6                 ,2.517212248e5                 
4.222259640e4                 ,5.218697924e4                 ,3.952020032e4                 ,1.739565974e4                 ,2.919294925e6                 ,3.516075384e6                 ,2.640286906e6                 ,1.172025128e6                 ,3.615843748e6                 ,4.345978999e6                 ,3.261225875e6                 ,1.448659666e6                 ,2.514311219e6                 ,3.019784389e6                 ,2.265491023e6                 ,1.006594796e6                 
1.739565974e4                 ,3.952020032e4                 ,5.218697924e4                 ,4.222259640e4                 ,1.172025128e6                 ,2.640286906e6                 ,3.516075384e6                 ,2.919294925e6                 ,1.448659666e6                 ,3.261225875e6                 ,4.345978999e6                 ,3.615843748e6                 ,1.006594796e6                 ,2.265491023e6                 ,3.019784389e6                 ,2.514311219e6                 
4.391133369e3                 ,1.739565974e4                 ,4.222259640e4                 ,8.022334957e4                 ,2.933652118e5                 ,1.172025128e6                 ,2.919294925e6                 ,5.802696868e6                 ,3.623584305e5                 ,1.448659666e6                 ,3.615843748e6                 ,7.212336104e6                 ,2.517212248e5                 ,1.006594796e6                 ,2.514311219e6                 ,5.021369865e6                 
7.655845697e3                 ,3.959489676e3                 ,1.615371909e3                 ,4.064743139e2                 ,7.212336104e6                 ,3.615843748e6                 ,1.448659666e6                 ,3.623584305e5                 ,1.619338285e7                 ,8.108836480e6                 ,3.246449405e6                 ,8.118552525e5                 ,1.900183089e7                 ,9.509920734e6                 ,3.806129563e6                 ,9.517124966e5                 
3.959489676e3                 ,4.846115728e3                 ,3.658268825e3                 ,1.615371909e3                 ,3.615843748e6                 ,4.345978999e6                 ,3.261225875e6                 ,1.448659666e6                 ,8.108836480e6                 ,9.739348216e6                 ,7.306697272e6                 ,3.246449405e6                 ,9.509920734e6                 ,1.141838869e7                 ,8.565412469e6                 ,3.806129563e6                 
1.615371909e3                 ,3.658268825e3                 ,4.846115728e3                 ,3.959489676e3                 ,1.448659666e6                 ,3.261225875e6                 ,4.345978999e6                 ,3.615843748e6                 ,3.246449405e6                 ,7.306697272e6                 ,9.739348216e6                 ,8.108836480e6                 ,3.806129563e6                 ,8.565412469e6                 ,1.141838869e7                 ,9.509920734e6                 
4.064743139e2                 ,1.615371909e3                 ,3.959489676e3                 ,7.655845697e3                 ,3.623584305e5                 ,1.448659666e6                 ,3.615843748e6                 ,7.212336104e6                 ,8.118552525e5                 ,3.246449405e6                 ,8.108836480e6                 ,1.619338285e7                 ,9.517124966e5                 ,3.806129563e6                 ,9.509920734e6                 ,1.900183089e7                 
2.681229313e2                 ,1.376305068e2                 ,5.590877264e1                 ,1.404857398e1                 ,5.021369865e6                 ,2.514311219e6                 ,1.006594796e6                 ,2.517212248e5                 ,1.900183089e7                 ,9.509920734e6                 ,3.806129563e6                 ,9.517124966e5                 ,3.788038939e7                 ,1.895277793e7                 ,7.584131149e6                 ,1.896284452e6                 
1.376305068e2                 ,1.677263179e2                 ,1.264371658e2                 ,5.590877264e1                 ,2.514311219e6                 ,3.019784389e6                 ,2.265491023e6                 ,1.006594796e6                 ,9.509920734e6                 ,1.141838869e7                 ,8.565412469e6                 ,3.806129563e6                 ,1.895277793e7                 ,2.275239344e7                 ,1.706656006e7                 ,7.584131149e6                 
5.590877264e1                 ,1.264371658e2                 ,1.677263179e2                 ,1.376305068e2                 ,1.006594796e6                 ,2.265491023e6                 ,3.019784389e6                 ,2.514311219e6                 ,3.806129563e6                 ,8.565412469e6                 ,1.141838869e7                 ,9.509920734e6                 ,7.584131149e6                 ,1.706656006e7                 ,2.275239344e7                 ,1.895277793e7                 
1.404857398e1                 ,5.590877264e1                 ,1.376305068e2                 ,2.681229313e2                 ,2.517212248e5                 ,1.006594796e6                 ,2.514311219e6                 ,5.021369865e6                 ,9.517124966e5                 ,3.806129563e6                 ,9.509920734e6                 ,1.900183089e7                 ,1.896284452e6                 ,7.584131149e6                 ,1.895277793e7                 ,3.788038939e7                 
