-4.452977201e4                ,-2.525962931e4                ,-1.082259012e4                ,-2.765542396e3                ,-8.023082911e4                ,-4.222633617e4                ,-1.739715565e4                ,-4.391507346e3                ,-7.656419804e3                ,-3.959776730e3                ,-1.615486730e3                ,-4.065030192e2                ,-2.681406582e2                ,-1.376393703e2                ,-5.591231803e1                ,-1.404946033e1                
-2.525962931e4                ,-3.246777036e4                ,-2.488988157e4                ,-1.082259012e4                ,-4.222633617e4                ,-5.219146696e4                ,-3.952356611e4                ,-1.739715565e4                ,-3.959776730e3                ,-4.846460192e3                ,-3.658527173e3                ,-1.615486730e3                ,-1.376393703e2                ,-1.677369541e2                ,-1.264451430e2                ,-5.591231803e1                
-1.082259012e4                ,-2.488988157e4                ,-3.246777036e4                ,-2.525962931e4                ,-1.739715565e4                ,-3.952356611e4                ,-5.219146696e4                ,-4.222633617e4                ,-1.615486730e3                ,-3.658527173e3                ,-4.846460192e3                ,-3.959776730e3                ,-5.591231803e1                ,-1.264451430e2                ,-1.677369541e2                ,-1.376393703e2                
-2.765542396e3                ,-1.082259012e4                ,-2.525962931e4                ,-4.452977201e4                ,-4.391507346e3                ,-1.739715565e4                ,-4.222633617e4                ,-8.023082911e4                ,-4.065030192e2                ,-1.615486730e3                ,-3.959776730e3                ,-7.656419804e3                ,-1.404946033e1                ,-5.591231803e1                ,-1.376393703e2                ,-2.681406582e2                
-8.023082911e4                ,-4.222633617e4                ,-1.739715565e4                ,-4.391507346e3                ,-5.802861576e6                ,-2.919377279e6                ,-1.172058069e6                ,-2.933734472e5                ,-7.212475353e6                ,-3.615913373e6                ,-1.448687516e6                ,-3.623653930e5                ,-5.021443105e6                ,-2.514347839e6                ,-1.006609444e6                ,-2.517248868e5                
-4.222633617e4                ,-5.219146696e4                ,-3.952356611e4                ,-1.739715565e4                ,-2.919377279e6                ,-3.516174209e6                ,-2.640361025e6                ,-1.172058069e6                ,-3.615913373e6                ,-4.346062549e6                ,-3.261288537e6                ,-1.448687516e6                ,-2.514347839e6                ,-3.019828332e6                ,-2.265523981e6                ,-1.006609444e6                
-1.739715565e4                ,-3.952356611e4                ,-5.219146696e4                ,-4.222633617e4                ,-1.172058069e6                ,-2.640361025e6                ,-3.516174209e6                ,-2.919377279e6                ,-1.448687516e6                ,-3.261288537e6                ,-4.346062549e6                ,-3.615913373e6                ,-1.006609444e6                ,-2.265523981e6                ,-3.019828332e6                ,-2.514347839e6                
-4.391507346e3                ,-1.739715565e4                ,-4.222633617e4                ,-8.023082911e4                ,-2.933734472e5                ,-1.172058069e6                ,-2.919377279e6                ,-5.802861576e6                ,-3.623653930e5                ,-1.448687516e6                ,-3.615913373e6                ,-7.212475353e6                ,-2.517248868e5                ,-1.006609444e6                ,-2.514347839e6                ,-5.021443105e6                
-7.656419804e3                ,-3.959776730e3                ,-1.615486730e3                ,-4.065030192e2                ,-7.212475353e6                ,-3.615913373e6                ,-1.448687516e6                ,-3.623653930e5                ,-1.619362293e7                ,-8.108956524e6                ,-3.246497423e6                ,-8.118672568e5                ,-1.900205922e7                ,-9.510034903e6                ,-3.806175230e6                ,-9.517239134e5                
-3.959776730e3                ,-4.846460192e3                ,-3.658527173e3                ,-1.615486730e3                ,-3.615913373e6                ,-4.346062549e6                ,-3.261288537e6                ,-1.448687516e6                ,-8.108956524e6                ,-9.739492269e6                ,-7.306805311e6                ,-3.246497423e6                ,-9.510034903e6                ,-1.141852569e7                ,-8.565515221e6                ,-3.806175230e6                
-1.615486730e3                ,-3.658527173e3                ,-4.846460192e3                ,-3.959776730e3                ,-1.448687516e6                ,-3.261288537e6                ,-4.346062549e6                ,-3.615913373e6                ,-3.246497423e6                ,-7.306805311e6                ,-9.739492269e6                ,-8.108956524e6                ,-3.806175230e6                ,-8.565515221e6                ,-1.141852569e7                ,-9.510034903e6                
-4.065030192e2                ,-1.615486730e3                ,-3.959776730e3                ,-7.656419804e3                ,-3.623653930e5                ,-1.448687516e6                ,-3.615913373e6                ,-7.212475353e6                ,-8.118672568e5                ,-3.246497423e6                ,-8.108956524e6                ,-1.619362293e7                ,-9.517239134e5                ,-3.806175230e6                ,-9.510034903e6                ,-1.900205922e7                
-2.681406582e2                ,-1.376393703e2                ,-5.591231803e1                ,-1.404946033e1                ,-5.021443105e6                ,-2.514347839e6                ,-1.006609444e6                ,-2.517248868e5                ,-1.900205922e7                ,-9.510034903e6                ,-3.806175230e6                ,-9.517239134e5                ,-3.788077541e7                ,-1.895297094e7                ,-7.584208353e6                ,-1.896303753e6                
-1.376393703e2                ,-1.677369541e2                ,-1.264451430e2                ,-5.591231803e1                ,-2.514347839e6                ,-3.019828332e6                ,-2.265523981e6                ,-1.006609444e6                ,-9.510034903e6                ,-1.141852569e7                ,-8.565515221e6                ,-3.806175230e6                ,-1.895297094e7                ,-2.275262506e7                ,-1.706673377e7                ,-7.584208353e6                
-5.591231803e1                ,-1.264451430e2                ,-1.677369541e2                ,-1.376393703e2                ,-1.006609444e6                ,-2.265523981e6                ,-3.019828332e6                ,-2.514347839e6                ,-3.806175230e6                ,-8.565515221e6                ,-1.141852569e7                ,-9.510034903e6                ,-7.584208353e6                ,-1.706673377e7                ,-2.275262506e7                ,-1.895297094e7                
-1.404946033e1                ,-5.591231803e1                ,-1.376393703e2                ,-2.681406582e2                ,-2.517248868e5                ,-1.006609444e6                ,-2.514347839e6                ,-5.021443105e6                ,-9.517239134e5                ,-3.806175230e6                ,-9.510034903e6                ,-1.900205922e7                ,-1.896303753e6                ,-7.584208353e6                ,-1.895297094e7                ,-3.788077541e7                
